,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,State,Results,Model
26287,18,Private,236069,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,10,United-States,<=50K,Mississippi,0.0,decisionTree
26306,46,Federal-gov,199925,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,South Dakota,1.0,decisionTree
26308,32,Private,176998,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,Louisiana,1.0,decisionTree
26317,32,Private,53373,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K,West Virginia,0.0,decisionTree
26319,29,Private,146719,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,45,United-States,<=50K,Nebraska,0.0,decisionTree
26322,45,State-gov,127089,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K,Illinois,1.0,decisionTree
26323,76,Local-gov,329355,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,13,United-States,<=50K,Louisiana,0.0,decisionTree
26324,45,Private,178319,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,Utah,0.0,decisionTree
26325,49,Local-gov,304246,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,0,0,70,United-States,<=50K,Kentucky,0.0,decisionTree
26326,36,Local-gov,174640,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,60,United-States,>50K,Delaware,0.0,decisionTree
26331,27,Private,78529,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0,15,United-States,<=50K,South Carolina,0.0,decisionTree
26336,39,Private,184128,11th,7,Divorced,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K,New York,0.0,decisionTree
26344,63,Private,20323,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,Montana,0.0,decisionTree
26346,41,Private,200652,9th,5,Divorced,Other-service,Other-relative,White,Female,0,0,35,United-States,<=50K,New Mexico,0.0,decisionTree
26349,47,Private,175990,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,>50K,Oregon,0.0,decisionTree
26368,53,Private,180439,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,Connecticut,0.0,decisionTree
26372,52,Local-gov,378045,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K,North Carolina,0.0,decisionTree
26375,35,Private,299353,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,Rhode Island,0.0,decisionTree
26377,29,Private,112403,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,<=50K,Florida,0.0,decisionTree
26378,28,Private,452808,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,Utah,0.0,decisionTree
26399,23,Private,234108,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32,United-States,<=50K,Georgia,0.0,decisionTree
26400,40,Private,155767,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K,New Jersey,0.0,decisionTree
26401,59,Private,110820,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,>50K,Pennsylvania,0.0,decisionTree
26423,29,Without-pay,212588,Some-college,10,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,65,United-States,<=50K,Rhode Island,0.0,decisionTree
26424,38,State-gov,321943,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,Arizona,1.0,decisionTree
26433,46,Private,294907,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K,Utah,0.0,decisionTree
26434,30,Private,251411,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,Oregon,0.0,decisionTree
26436,55,Private,217802,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,25,United-States,<=50K,South Carolina,1.0,decisionTree
26443,34,Private,228873,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,Florida,0.0,decisionTree
26447,37,Private,39606,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,New Mexico,0.0,decisionTree
26448,56,Private,178353,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,Montana,1.0,decisionTree
26469,67,State-gov,239705,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,12,?,<=50K,Idaho,0.0,decisionTree
26471,23,Private,152140,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,South Carolina,0.0,decisionTree
26472,45,Local-gov,287920,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,North Carolina,1.0,decisionTree
26473,43,State-gov,78765,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K,South Dakota,0.0,decisionTree
26476,60,Local-gov,202473,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,Pennsylvania,0.0,decisionTree
26478,45,Private,72844,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,46,United-States,<=50K,New Hampshire,0.0,decisionTree
26480,19,Private,64112,12th,8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,Utah,0.0,decisionTree
26482,42,State-gov,222884,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,South Dakota,0.0,decisionTree
26485,19,Private,168601,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,<=50K,Virginia,0.0,decisionTree
26489,47,Self-emp-not-inc,185673,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,Alabama,1.0,decisionTree
26491,41,Private,173858,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K,Georgia,1.0,decisionTree
26496,28,Private,62535,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K,Georgia,0.0,decisionTree
26497,50,Private,240612,HS-grad,9,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,10,United-States,<=50K,Mississippi,0.0,decisionTree
26499,23,Local-gov,254127,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Female,0,0,50,United-States,<=50K,New Hampshire,0.0,decisionTree
26502,21,State-gov,56582,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,10,United-States,<=50K,Massachusetts,0.0,decisionTree
26508,28,Private,288598,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,Tennessee,0.0,decisionTree
26510,32,Private,230484,7th-8th,4,Separated,Sales,Unmarried,White,Female,0,0,35,United-States,<=50K,Florida,0.0,decisionTree
26511,30,Federal-gov,319280,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,Hawaii,0.0,decisionTree
26513,28,Private,110164,Some-college,10,Divorced,Other-service,Other-relative,Black,Male,0,0,24,United-States,<=50K,South Dakota,0.0,decisionTree
26516,41,Self-emp-not-inc,144002,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,Idaho,1.0,decisionTree
26517,55,Private,225365,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K,South Dakota,0.0,decisionTree
26520,57,Self-emp-not-inc,225913,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,Kansas,1.0,decisionTree
26521,59,Private,145574,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,Colorado,1.0,decisionTree
26522,41,Private,274363,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,80,United-States,>50K,Wisconsin,0.0,decisionTree
26527,45,Federal-gov,76008,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,Nevada,1.0,decisionTree
26529,42,Local-gov,186909,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,>50K,Michigan,0.0,decisionTree
26538,56,Private,147653,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K,Iowa,0.0,decisionTree
26546,27,Private,118230,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,South Dakota,0.0,decisionTree
26550,32,Self-emp-not-inc,84119,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,Delaware,0.0,decisionTree
26556,33,Private,288398,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K,Oklahoma,0.0,decisionTree
26557,39,Private,114591,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,New Mexico,0.0,decisionTree
26563,61,Private,124242,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,India,<=50K,New Mexico,0.0,decisionTree
26564,39,Local-gov,239119,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,Dominican-Republic,<=50K,North Dakota,0.0,decisionTree
26567,31,Private,101761,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,<=50K,Ohio,0.0,decisionTree
26568,69,Self-emp-not-inc,37745,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,8,United-States,<=50K,Illinois,1.0,decisionTree
26580,30,Private,229051,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37,United-States,<=50K,Wyoming,0.0,decisionTree
26591,49,Private,175070,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,Maine,0.0,decisionTree
26597,59,Private,214865,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K,Idaho,1.0,decisionTree
26604,24,Private,186213,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K,Pennsylvania,0.0,decisionTree
26605,60,Private,188236,10th,6,Widowed,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,Oklahoma,0.0,decisionTree
26606,24,Private,418405,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,North Dakota,0.0,decisionTree
26608,32,Private,183304,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States,>50K,Idaho,0.0,decisionTree
26611,38,Private,446654,9th,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,<=50K,Nevada,0.0,decisionTree
26612,53,Local-gov,131258,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K,South Dakota,1.0,decisionTree
26622,45,Private,33794,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,Michigan,1.0,decisionTree
26625,64,Private,98586,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,Arizona,1.0,decisionTree
26628,30,Private,113364,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,Vietnam,<=50K,Maine,0.0,decisionTree
26630,35,Self-emp-not-inc,95455,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,<=50K,Maryland,0.0,decisionTree
26631,35,Self-emp-inc,79586,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K,Maryland,0.0,decisionTree
26632,41,Private,289669,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,Virginia,0.0,decisionTree
26636,41,Self-emp-inc,146659,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Honduras,<=50K,Rhode Island,0.0,decisionTree
26647,24,Private,373718,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K,New Hampshire,0.0,decisionTree
26652,36,Private,306567,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,>50K,Connecticut,1.0,decisionTree
26653,46,Local-gov,187749,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K,Pennsylvania,0.0,decisionTree
26654,22,Private,260594,11th,7,Never-married,Sales,Unmarried,White,Female,0,0,25,United-States,<=50K,Idaho,0.0,decisionTree
26655,19,Private,236879,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,35,United-States,<=50K,Texas,0.0,decisionTree
26657,30,Private,373213,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K,Wisconsin,0.0,decisionTree
26665,29,Private,166210,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K,Oregon,0.0,decisionTree
26675,46,Local-gov,207946,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,43,United-States,<=50K,Connecticut,0.0,decisionTree
26676,33,Private,36539,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,Vermont,0.0,decisionTree
26677,62,Private,176811,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Colorado,0.0,decisionTree
26680,34,Private,198091,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,United-States,<=50K,Iowa,0.0,decisionTree
26682,62,Private,588484,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,>50K,South Carolina,1.0,decisionTree
26690,57,Local-gov,343447,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K,Mississippi,0.0,decisionTree
26698,23,Private,210053,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K,Utah,0.0,decisionTree
26705,58,Self-emp-inc,78634,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K,Iowa,0.0,decisionTree
26706,46,Self-emp-not-inc,82572,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K,Florida,0.0,decisionTree
26707,38,Private,154641,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Texas,1.0,decisionTree
26711,25,Private,264012,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K,Kentucky,0.0,decisionTree
26716,29,State-gov,301582,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,West Virginia,0.0,decisionTree
26721,38,Private,809585,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,Nevada,1.0,decisionTree
26722,36,Self-emp-not-inc,67728,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,New York,1.0,decisionTree
26723,42,Self-emp-not-inc,102069,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K,Rhode Island,0.0,decisionTree
26724,42,Self-emp-not-inc,109273,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,North Dakota,0.0,decisionTree
26729,29,Private,174419,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K,Wisconsin,0.0,decisionTree
26737,64,Self-emp-not-inc,253296,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K,Oklahoma,0.0,decisionTree
26738,23,Private,240137,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,55,Mexico,<=50K,Oklahoma,0.0,decisionTree
26739,49,Private,24712,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K,Texas,1.0,decisionTree
26740,38,Self-emp-not-inc,342635,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,<=50K,Kansas,1.0,decisionTree
26749,30,Private,155781,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,<=50K,Arizona,0.0,decisionTree
26752,62,Self-emp-not-inc,162249,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K,Tennessee,0.0,decisionTree
26755,53,Private,163678,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,Arkansas,1.0,decisionTree
26758,51,Private,163826,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,New Hampshire,1.0,decisionTree
26759,49,Private,185385,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,New Jersey,1.0,decisionTree
26762,31,Private,130620,11th,7,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,India,<=50K,Nebraska,0.0,decisionTree
26769,28,Private,51672,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K,Montana,0.0,decisionTree
26771,21,Private,212114,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,8,United-States,<=50K,Oregon,0.0,decisionTree
26775,74,State-gov,236012,7th-8th,4,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,20,United-States,<=50K,New York,0.0,decisionTree
26783,45,Private,37987,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,Nebraska,1.0,decisionTree
26786,25,Private,255474,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,Montana,0.0,decisionTree
26791,38,Private,102945,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,>50K,Utah,1.0,decisionTree
26793,30,Self-emp-not-inc,87561,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K,Texas,0.0,decisionTree
26797,32,Private,158242,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,Texas,0.0,decisionTree
26800,28,Private,23324,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,New Jersey,0.0,decisionTree
26801,39,Local-gov,316582,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,<=50K,Iowa,0.0,decisionTree
26809,30,Private,112383,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,Iowa,0.0,decisionTree
26810,24,Private,283092,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,40,Jamaica,<=50K,South Dakota,0.0,decisionTree
26818,61,Self-emp-not-inc,221884,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,Pennsylvania,0.0,decisionTree
26825,31,Private,208881,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,New Mexico,0.0,decisionTree
26827,26,Private,100147,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,>50K,South Carolina,1.0,decisionTree
26836,63,Private,196725,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,24,United-States,<=50K,Rhode Island,0.0,decisionTree
26838,17,Private,286960,11th,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K,Kansas,0.0,decisionTree
