,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,State,Results,Model
27908,23,Private,13769,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K,Tennessee,0.0,KNeighbors
27910,19,State-gov,149528,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,12,United-States,<=50K,Washington,0.0,KNeighbors
27911,37,Private,132879,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,Nevada,0.0,KNeighbors
27913,44,Private,131650,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,United-States,>50K,Mississippi,1.0,KNeighbors
27918,76,Federal-gov,25319,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,<=50K,Massachusetts,0.0,KNeighbors
27919,57,Local-gov,190561,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,30,United-States,<=50K,Minnesota,0.0,KNeighbors
27920,58,?,150031,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K,Oklahoma,0.0,KNeighbors
27921,50,Private,211116,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K,Virginia,0.0,KNeighbors
27922,38,Private,226311,HS-grad,9,Married-AF-spouse,Other-service,Wife,White,Female,0,0,25,United-States,<=50K,West Virginia,0.0,KNeighbors
27930,46,Private,169953,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,Maryland,0.0,KNeighbors
27932,26,Private,203777,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,37,United-States,<=50K,Hawaii,0.0,KNeighbors
27934,28,Private,472580,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K,Maine,0.0,KNeighbors
27949,66,Self-emp-not-inc,262552,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,7,United-States,<=50K,California,0.0,KNeighbors
27950,28,Private,66434,10th,6,Never-married,Other-service,Unmarried,White,Female,0,0,15,United-States,<=50K,Alaska,0.0,KNeighbors
27951,26,Private,77661,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,Florida,0.0,KNeighbors
27952,25,?,230856,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K,Louisiana,0.0,KNeighbors
27958,52,Private,312477,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,Iowa,0.0,KNeighbors
27960,39,State-gov,152023,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,California,0.0,KNeighbors
27965,25,Private,114150,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K,Louisiana,0.0,KNeighbors
27973,25,Private,248612,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,Georgia,0.0,KNeighbors
27974,36,Private,28572,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,Michigan,0.0,KNeighbors
27975,26,Self-emp-not-inc,31143,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,Washington,0.0,KNeighbors
27978,23,Self-emp-not-inc,111296,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,50,Mexico,<=50K,Alaska,0.0,KNeighbors
27979,25,Private,208881,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,Michigan,0.0,KNeighbors
27981,37,Self-emp-not-inc,327164,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,?,<=50K,Kansas,0.0,KNeighbors
27983,33,Private,215288,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K,North Dakota,0.0,KNeighbors
27985,49,Private,199378,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,22,United-States,<=50K,Iowa,0.0,KNeighbors
27989,50,Self-emp-not-inc,196504,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,23,United-States,<=50K,Texas,1.0,KNeighbors
27995,51,Private,171914,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,Oklahoma,1.0,KNeighbors
27997,30,State-gov,144064,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,Maine,1.0,KNeighbors
27999,40,Private,141583,10th,6,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,Utah,0.0,KNeighbors
28002,22,?,174626,7th-8th,4,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K,Nebraska,0.0,KNeighbors
28004,52,Private,89054,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Georgia,0.0,KNeighbors
28013,37,Private,138940,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Alabama,0.0,KNeighbors
28014,56,Federal-gov,141877,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,Massachusetts,1.0,KNeighbors
28017,31,Private,227886,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States,<=50K,Mississippi,0.0,KNeighbors
28021,21,Private,176486,HS-grad,9,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,0,0,60,United-States,<=50K,New Mexico,0.0,KNeighbors
28032,21,State-gov,96483,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,12,United-States,<=50K,Arizona,0.0,KNeighbors
28035,38,Private,197113,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,20,United-States,<=50K,Michigan,0.0,KNeighbors
28036,20,Private,293297,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K,Texas,0.0,KNeighbors
28037,35,Private,35330,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Georgia,0.0,KNeighbors
28039,42,Self-emp-inc,1097453,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,Florida,1.0,KNeighbors
28042,53,Self-emp-inc,298215,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,Delaware,1.0,KNeighbors
28043,28,Self-emp-not-inc,209934,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,Mexico,<=50K,Wisconsin,0.0,KNeighbors
28048,41,State-gov,73199,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,Wisconsin,0.0,KNeighbors
28050,65,Private,461715,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,25,?,<=50K,Idaho,0.0,KNeighbors
28053,43,Private,221172,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,<=50K,Mississippi,1.0,KNeighbors
28054,50,Federal-gov,222020,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,<=50K,Indiana,1.0,KNeighbors
28056,32,Private,204792,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,Arizona,0.0,KNeighbors
28057,41,Private,288568,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,Nevada,0.0,KNeighbors
28067,32,Local-gov,114733,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,<=50K,Georgia,0.0,KNeighbors
28069,34,Private,149507,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K,Illinois,0.0,KNeighbors
28076,31,Local-gov,206609,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,Iowa,0.0,KNeighbors
28081,18,Private,170544,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K,Virginia,0.0,KNeighbors
28088,61,Private,243283,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,Oregon,0.0,KNeighbors
28100,57,Federal-gov,414994,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,Washington,1.0,KNeighbors
28101,38,Private,103474,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,45,United-States,<=50K,Georgia,0.0,KNeighbors
28104,51,Private,178241,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,>50K,Nebraska,0.0,KNeighbors
28108,28,Private,461929,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K,Nebraska,0.0,KNeighbors
28113,54,Self-emp-not-inc,52634,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,Virginia,0.0,KNeighbors
28115,27,?,189399,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K,Mississippi,0.0,KNeighbors
28121,34,Local-gov,234096,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,North Carolina,0.0,KNeighbors
28124,65,Private,83800,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,27,United-States,<=50K,South Carolina,0.0,KNeighbors
28135,30,Private,108386,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Massachusetts,1.0,KNeighbors
28139,61,Private,180632,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,Alabama,0.0,KNeighbors
28140,54,Private,88019,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,32,United-States,<=50K,Florida,0.0,KNeighbors
28146,28,Private,269246,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,Washington,0.0,KNeighbors
28150,62,Private,176839,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,<=50K,Maine,1.0,KNeighbors
28156,25,?,100903,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,25,United-States,<=50K,Kentucky,1.0,KNeighbors
28157,34,Private,159322,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,Kentucky,1.0,KNeighbors
28161,55,Private,169071,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,New Jersey,0.0,KNeighbors
28163,26,Private,61603,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,Mexico,<=50K,North Carolina,0.0,KNeighbors
28166,54,Private,99434,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,Massachusetts,1.0,KNeighbors
28173,59,Private,87510,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,Mississippi,0.0,KNeighbors
28183,34,Private,173495,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,Montana,0.0,KNeighbors
28188,23,Private,184665,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K,South Carolina,0.0,KNeighbors
28195,34,Self-emp-inc,29254,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,<=50K,Kansas,0.0,KNeighbors
28198,30,Private,257849,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K,Tennessee,0.0,KNeighbors
28199,23,Private,228230,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,47,United-States,<=50K,Oklahoma,1.0,KNeighbors
28205,20,Private,515797,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Texas,0.0,KNeighbors
28210,59,Self-emp-not-inc,98418,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,<=50K,Alabama,0.0,KNeighbors
28211,36,Private,29814,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,50,United-States,<=50K,Missouri,0.0,KNeighbors
28213,49,Private,207677,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,<=50K,Idaho,0.0,KNeighbors
28226,54,State-gov,249096,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,Missouri,0.0,KNeighbors
28227,50,Local-gov,164127,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,Nevada,0.0,KNeighbors
28229,51,Private,157043,11th,7,Widowed,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K,Montana,0.0,KNeighbors
28231,42,Private,510072,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,Michigan,1.0,KNeighbors
28238,51,Private,123429,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,Oklahoma,1.0,KNeighbors
28239,46,Private,353512,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,Idaho,0.0,KNeighbors
28241,20,Private,204641,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,Wisconsin,0.0,KNeighbors
28258,29,Private,133625,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K,Utah,0.0,KNeighbors
28259,60,Private,71683,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,49,United-States,<=50K,Oklahoma,0.0,KNeighbors
28265,63,Self-emp-not-inc,168048,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,<=50K,Missouri,1.0,KNeighbors
28266,47,Private,187969,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K,Missouri,0.0,KNeighbors
28267,23,Private,117363,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,South Carolina,0.0,KNeighbors
28272,25,Private,25386,Assoc-voc,11,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,Florida,0.0,KNeighbors
28275,48,Private,180532,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Hawaii,0.0,KNeighbors
28280,32,Local-gov,19302,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,England,>50K,Wyoming,0.0,KNeighbors
28281,24,State-gov,257621,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K,Maine,0.0,KNeighbors
28282,27,Private,259840,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K,Oregon,0.0,KNeighbors
28294,68,Private,161744,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,16,United-States,<=50K,Oregon,0.0,KNeighbors
28295,42,Self-emp-not-inc,196514,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,Arkansas,0.0,KNeighbors
28297,19,Private,157605,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,Alaska,0.0,KNeighbors
28299,32,Private,74883,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,California,0.0,KNeighbors
28302,30,?,103651,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,<=50K,Arizona,0.0,KNeighbors
28305,34,Private,473133,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,Wisconsin,1.0,KNeighbors
28311,49,Private,191277,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,Utah,0.0,KNeighbors
28316,24,Private,202959,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,Illinois,0.0,KNeighbors
28319,24,Private,1085515,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K,Indiana,0.0,KNeighbors
28321,71,Private,55965,7th-8th,4,Widowed,Transport-moving,Not-in-family,White,Male,0,0,10,United-States,<=50K,New York,0.0,KNeighbors
28331,41,Private,108713,10th,6,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,Idaho,0.0,KNeighbors
28333,61,Private,129246,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K,Arizona,0.0,KNeighbors
28335,24,Private,145111,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K,Michigan,0.0,KNeighbors
28339,25,Private,97789,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K,Montana,0.0,KNeighbors
28340,34,Private,111415,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K,Delaware,0.0,KNeighbors
28342,42,Private,287244,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K,South Carolina,0.0,KNeighbors
28343,17,?,341395,10th,6,Never-married,?,Own-child,Black,Male,0,0,20,United-States,<=50K,West Virginia,0.0,KNeighbors
28344,48,Private,278039,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,Arizona,0.0,KNeighbors
28345,38,Private,98360,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,Texas,1.0,KNeighbors
28346,52,Private,317032,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,California,1.0,KNeighbors
28349,49,Private,97411,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,45,Laos,<=50K,Utah,0.0,KNeighbors
28356,60,?,88675,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K,Michigan,0.0,KNeighbors
28360,41,Private,37997,12th,8,Divorced,Transport-moving,Not-in-family,White,Male,0,0,84,United-States,>50K,Nevada,0.0,KNeighbors
28362,34,Private,127610,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,<=50K,Massachusetts,0.0,KNeighbors
28367,31,Private,157640,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K,Ohio,0.0,KNeighbors
28373,42,Private,182108,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K,Kansas,0.0,KNeighbors
28378,40,Private,252392,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,Nebraska,0.0,KNeighbors
28384,24,Private,72143,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K,Rhode Island,0.0,KNeighbors
28385,46,Self-emp-not-inc,328216,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,Alaska,1.0,KNeighbors
28387,17,Private,317702,10th,6,Never-married,Sales,Own-child,Black,Female,0,0,15,United-States,<=50K,Alaska,0.0,KNeighbors
28388,35,Private,215323,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K,Hawaii,0.0,KNeighbors
28393,19,Private,298891,11th,7,Never-married,Sales,Not-in-family,White,Female,0,0,40,Honduras,<=50K,New York,0.0,KNeighbors
28400,17,Private,57723,11th,7,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K,West Virginia,0.0,KNeighbors
28409,20,Private,41356,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,Missouri,0.0,KNeighbors
28412,41,Private,407425,12th,8,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K,New Mexico,0.0,KNeighbors
28416,23,Private,250630,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K,New Jersey,0.0,KNeighbors
28421,84,Private,388384,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,10,United-States,<=50K,Missouri,0.0,KNeighbors
28424,44,Private,180609,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K,Utah,0.0,KNeighbors
28438,28,Private,114158,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,26,United-States,<=50K,Oklahoma,0.0,KNeighbors
28439,28,Private,360527,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K,North Carolina,0.0,KNeighbors
28443,32,Private,158002,Some-college,10,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,55,Ecuador,<=50K,Maryland,0.0,KNeighbors
28444,37,Private,179468,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,New Hampshire,0.0,KNeighbors
28448,42,Private,274913,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,<=50K,Louisiana,0.0,KNeighbors
28451,37,Self-emp-not-inc,286146,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,North Carolina,0.0,KNeighbors
